date,match_id,url_match,home,away,home_score,away_score
06/08/2025,7fqbk8avitblor3gqv3gizhn8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7fqbk8avitblor3gqv3gizhn8,Allerød,Brønshøj,2,4
05/08/2025,64650uioneo10l12zjei23bbo,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/64650uioneo10l12zjei23bbo,Snejbjerg,Vejgaard,0,6
05/08/2025,7e1ldzgxx5adra2bcz15bcf10,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7e1ldzgxx5adra2bcz15bcf10,Raklev,Avarta,2,0
05/08/2025,67h09jjcjpcl99qy73l2fuwb8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/67h09jjcjpcl99qy73l2fuwb8,Nørager,VSK Århus,1,6
05/08/2025,69tuqacv7xjan98ch2be3hvro,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/69tuqacv7xjan98ch2be3hvro,Mejrup,TRIF,2,1
05/08/2025,7cbyhde7yip3zizcfxwe3c6c4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7cbyhde7yip3zizcfxwe3c6c4,Tårnby FF,FA 2000,0,1
05/08/2025,65tr759giqcaioola8cmx79qs,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/65tr759giqcaioola8cmx79qs,Skanderborg,Kjellerup,4,0
05/08/2025,64l6k9iweir502c7tbdcy1lp0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/64l6k9iweir502c7tbdcy1lp0,OKS,Middelfart,2,3
05/08/2025,7eq50klok2ees24iih7ho055g,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7eq50klok2ees24iih7ho055g,Kastrup,Roskilde,0,2
05/08/2025,6ahgnixswx1u6ep1gfm61qxp0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/6ahgnixswx1u6ep1gfm61qxp0,Fredensborg BI,HIK,1,3
